# codigo eBird|nombre cientifico|nombre comun (en ingles, el que usa el motor)
# Generado desde tector-hub-app/catalogo.js con el mismo contenido que el
# selector de la app. Lo usa el servidor para saber que especie sugirio la
# persona en un reporte: la app manda el codigo, y aca hace falta el nombre.
blbsic1|Drepanornis albertisi|Black-billed Sicklebill
blbthr1|Turdus ignobilis|Black-billed Thrush
blbtre1|Thripadectes melanorhynchus|Black-billed Treehunter
bbwdov1|Turtur abyssinicus|Black-billed Wood-Dove
blbwoo3|Dryocopus schulzii|Black-bodied Woodpecker
blbboa1|Machaerirhynchus nigripectus|Black-breasted Boatbill
blbpar2|Paradoxornis flavirostris|Black-breasted Parrotbill
blbpuf1|Notharchus pectoralis|Black-breasted Puffbird
blbthr2|Turdus dissimilis|Black-breasted Thrush
bbwqua1|Odontophorus leucolaemus|Black-breasted Wood-Quail
bkbalb|Thalassarche melanophris|Black-browed Albatross
blbbar5|Psilopogon oorti|Black-browed Barbet
bbrwar1|Acrocephalus bistrigiceps|Black-browed Reed Warbler
bkbtit3|Aegithalos iouschistos|Black-browed Tit
blcant2|Herpsilochmus atricapillus|Black-capped Antwren
blcbab1|Pellorneum capistratum|Black-capped Babbler
blcbec1|Pachyramphus marginatus|Black-capped Becard
bkcchi|Poecile atricapillus|Black-capped Chickadee
bkcdon|Donacobius atricapilla|Black-capped Donacobius
blcfly1|Empidonax atriceps|Black-capped Flycatcher
bcfgle1|Philydor atricapillus|Black-capped Foliage-gleaner
bkcgna|Polioptila nigriceps|Black-capped Gnatcatcher
blchem1|Kleinothraupis atropileus|Black-capped Hemispingus
blckin1|Halcyon pileata|Black-capped Kingfisher
blclor1|Lorius lory|Black-capped Lory
blcpar1|Pyrrhura rupicola|Black-capped Parakeet
bkcpip1|Piprites pileata|Black-capped Piprites
bcptyr1|Myiornis atricapillus|Black-capped Pygmy-Tyrant
bkcsco1|Megascops atricapilla|Black-capped Screech-Owl
blcswa1|Atticora pileata|Black-capped Swallow
blctan1|Stilpnia heinei|Black-capped Tanager
blctin1|Crypturellus atrocapillus|Black-capped Tinamou
blctyr1|Phyllomyias nigrocapillus|Black-capped Tyrannulet
bkcvir1|Vireo atricapilla|Black-capped Vireo
bcwfin2|Microspingus melanoleucus|Black-capped Warbling Finch
bkcwhe1|Zosterops atricapilla|Black-capped White-eye
blchor1|Ceratogymna atrata|Black-casqued Hornbill
bcatan1|Habia atrimaxillaris|Black-cheeked Ant-Tanager
blcgna1|Conopophaga melanops|Black-cheeked Gnateater
blcwar1|Basileuterus melanogenys|Black-cheeked Warbler
blcwoo1|Melanerpes pucherani|Black-cheeked Woodpecker
bcbeag1|Geranoaetus melanoleucus|Black-chested Buzzard-Eagle
blcfru1|Pipreola lubomirskii|Black-chested Fruiteater
blcjay1|Cyanocorax affinis|Black-chested Jay
blcpri1|Prinia flavicans|Black-chested Prinia
blcspa1|Peucaea humeralis|Black-chested Sparrow
blctyr2|Taeniotriccus andrei|Black-chested Tyrant
blcant3|Hypocnemoides melanopogon|Black-chinned Antbird
blcbab2|Cyanoderma pyrrhops|Black-chinned Babbler
blchon2|Melithreptus gularis|Black-chinned Honeyeater
bkchum|Archilochus alexandri|Black-chinned Hummingbird
blcsis2|Spinus barbatus|Black-chinned Siskin
bkcspa|Spizella atrogularis|Black-chinned Sparrow
bkcwhi1|Pachycephala mentalis|Black-chinned Whistler
blcyuh1|Yuhina nigrimenta|Black-chinned Yuhina
blcapa2|Oreolais pulcher|Black-collared Apalis
blcbar1|Lybius torquatus|Black-collared Barbet
blchaw1|Busarellus nigricollis|Black-collared Hawk
blcjay2|Cyanolyca armillata|Black-collared Jay
bkcsta1|Gracupica nigricollis|Black-collared Starling
bkcori|Icterus prosthemelas|Black-cowled Oriole
blcsal1|Saltator nigriceps|Black-cowled Saltator
blcant4|Sakesphorus canadensis|Black-crested Antshrike
blcbul2|Rubigula flaviventris|Black-crested Bulbul
bkctit1|Anairetes nigrocristatus|Black-crested Tit-Tyrant
blctit4|Baeolophus atricristatus|Black-crested Titmouse
blcwar2|Myiothlypis nigrocristata|Black-crested Warbler
blcant1|Pittasoma michleri|Black-crowned Antpitta
wesant1|Thamnophilus atrinucha|Black-crowned Antshrike
bcnher|Nycticorax nycticorax|Black-crowned Night-Heron
bcptan1|Phaenicophilus palmarum|Black-crowned Palm-Tanager
bkhpit1|Erythropitta ussheri|Black-crowned Pitta
bcslar1|Eremopterix nigriceps|Black-crowned Sparrow-Lark
bkctch1|Tchagra senegalus|Black-crowned Tchagra
blctit1|Tityra inquisitor|Black-crowned Tityra
blcwax2|Estrilda nonnula|Black-crowned Waxbill
bcweye2|Zosterops atrifrons|Black-crowned White-eye
blecuc1|Chrysococcyx osculans|Black-eared Cuckoo
bkefai1|Heliothryx auritus|Black-eared Fairy
blehem1|Sphenopsis melanotis|Black-eared Hemispingus
besbab1|Pteruthius melanotis|Black-eared Shrike-Babbler
bewqua1|Odontophorus melanotis|Black-eared Wood-Quail
blfant2|Myrmoborus myotherinus|Black-faced Antbird
blfant1|Formicarius analis|Black-faced Antthrush
blfapa1|Apalis personata|Black-faced Apalis
bkfbrf1|Atlapetes melanolaemus|Black-faced Brushfinch
bkfbun1|Emberiza spodocephala|Black-faced Bunting
blfcot1|Conioptilon mcilhennyi|Black-faced Cotinga
blfcou1|Centropus melanops|Black-faced Coucal
bkfcus1|Coracina novaehollandiae|Black-faced Cuckooshrike
blfdac1|Dacnis lineata|Black-faced Dacnis
bkfgra|Melanospiza bicolor|Black-faced Grassquit
blfgro1|Caryothraustes poliogaster|Black-faced Grosbeak
blfhaw1|Leucopternis melanops|Black-faced Hawk
bkfibi1|Theristicus melanopis|Black-faced Ibis
blflau1|Trochalopteron affine|Black-faced Laughingthrush
blfmon1|Monarcha melanopsis|Black-faced Monarch
bkfruw1|Bathmocercus rufus|Black-faced Rufous-Warbler
blfsol1|Myadestes melanops|Black-faced Solitaire
blftan1|Schistochlamys melanopis|Black-faced Tanager
blfwar1|Abroscopus schisticeps|Black-faced Warbler
blfwoo1|Artamus cinereus|Black-faced Woodswallow
bkfalb|Phoebastria nigripes|Black-footed Albatross
blfbul1|Pycnonotus nigricans|Black-fronted Bulbul
blfbus1|Telophorus nigrifrons|Black-fronted Bushshrike
blfdot1|Elseyornis melanops|Black-fronted Dotterel
blfnun1|Monasa nigrifrons|Black-fronted Nunbird
blfter1|Chlidonias albostriatus|Black-fronted Tern
bfwqua1|Odontophorus atrifrons|Black-fronted Wood-Quail
blgbar1|Capito dayi|Black-girdled Barbet
blgtan1|Trichothraupis melanops|Black-goggled Tanager
blhant3|Percnostola rufifrons|Black-headed Antbird
blhant1|Formicarius nigricapillus|Black-headed Antthrush
blhapa1|Apalis melanocephala|Black-headed Apalis
bkhber1|Carpornis melanocephala|Black-headed Berryeater
sthbrf1|Arremon atricapillus|Black-headed Brushfinch
blhbul1|Brachypodius melanocephalos|Black-headed Bulbul
blhbun1|Emberiza melanocephala|Black-headed Bunting
bkhcan2|Serinus alario|Black-headed Canary
bkhcus1|Lalage melanoptera|Black-headed Cuckooshrike
blhgon1|Laniarius erythrogaster|Black-headed Gonolek
bkhgro|Pheucticus melanocephalus|Black-headed Grosbeak
bkhgul|Chroicocephalus ridibundus|Black-headed Gull
blhhem1|Pseudospingus verticalis|Black-headed Hemispingus
blhher1|Ardea melanocephala|Black-headed Heron
blhhon1|Melithreptus affinis|Black-headed Honeyeater
blhibi1|Threskiornis melanocephalus|Black-headed Ibis
blhjay1|Garrulus lanceolatus|Black-headed Jay
blhlap1|Vanellus tectus|Black-headed Lapwing
bhnthr1|Catharus mexicanus|Black-headed Nightingale-Thrush
bhpfly1|Terpsiphone rufiventer|Black-headed Paradise-Flycatcher
blhpar4|Pionites melanocephalus|Black-headed Parrot
blhsal1|Saltator atriceps|Black-headed Saltator
bhsbab1|Pteruthius rufiventer|Black-headed Shrike-Babbler
blhsib1|Heterophasia desgodinsi|Black-headed Sibia
blhsis1|Spinus notatus|Black-headed Siskin
blhtan1|Stilpnia cyanoptera|Black-headed Tanager
bhtfly1|Todirostrum nigriceps|Black-headed Tody-Flycatcher
blhtro1|Trogon melanocephalus|Black-headed Trogon
blhwea1|Ploceus melanocephalus|Black-headed Weaver
blhwoo1|Picus erythropygius|Black-headed Woodpecker
blhant2|Thamnophilus bridgesi|Black-hooded Antshrike
blhant4|Formicivora erythronotos|Black-hooded Antwren
blhlau1|Garrulax milleti|Black-hooded Laughingthrush
blhori1|Oriolus xanthornus|Black-hooded Oriole
bhsfin1|Phrygilus atriceps|Black-hooded Sierra Finch
blhthr1|Turdus olivater|Black-hooded Thrush
bklkit|Rissa tridactyla|Black-legged Kittiwake
bllser1|Chunga burmeisteri|Black-legged Seriema
bklbab1|Turdoides sharpei|Black-lored Babbler
bllcis1|Cisticola nigriloris|Black-lored Cisticola
blmfin1|Coryphaspiza melanotis|Black-masked Finch
bknfrd1|Ptilinopus melanospilus|Black-naped Fruit-Dove
blnmon1|Hypothymis azurea|Black-naped Monarch
blnter1|Sterna sumatrana|Black-naped Tern
blnara1|Pteroglossus aracari|Black-necked Aracari
blncra1|Grus nigricollis|Black-necked Crane
bnrcot1|Phoenicircus nigricollis|Black-necked Red-Cotinga
bknsti|Himantopus mexicanus|Black-necked Stilt
blnswa2|Cygnus melancoryphus|Black-necked Swan
bknwea2|Ploceus nigricollis|Black-necked Weaver
blnwoo1|Colaptes atricollis|Black-necked Woodpecker
sbsbab2|Erythrogenys erythrocnemis|Black-necklaced Scimitar-Babbler
blpyel1|Geothlypis speciosa|Black-polled Yellowthroat
bkrfla1|Dinopium benghalense|Black-rumped Flameback
eurmag6|Pica bottanensis|Black-rumped Magpie
bkrwax|Estrilda troglodytes|Black-rumped Waxbill
bksnig1|Caprimulgus nigriscapularis|Black-shouldered Nightjar
blsrob2|Poecilodryas hypoleuca|Black-sided Robin
blsbar1|Capito niger|Black-spotted Barbet
bsbeye1|Phlegopsis nigromaculata|Black-spotted Bare-eye
blspuf1|Malacoptila fulvogularis|Black-streaked Puffbird
bksscb1|Erythrogenys gravivox|Black-streaked Scimitar-Babbler
blsspa1|Arremonops conirostris|Black-striped Sparrow
blswoo1|Xiphorhynchus lachrymosus|Black-striped Woodcreeper
bltant1|Myrmoborus melanurus|Black-tailed Antbird
bltcra1|Zapornia bicolor|Black-tailed Crake
bltfly1|Myiobius atricaudus|Black-tailed Flycatcher
bktgna|Polioptila melanura|Black-tailed Gnatcatcher
bktgod|Limosa limosa|Black-tailed Godwit
bktgul|Larus crassirostris|Black-tailed Gull
bltlea1|Sclerurus caudacutus|Black-tailed Leaftosser
bltori1|Oriolus percivali|Black-tailed Oriole
blttit1|Tityra cayana|Black-tailed Tityra
blttra1|Lesbia victoriae|Black-tailed Trainbearer
blttro1|Trogon melanurus|Black-tailed Trogon
bltfal1|Microhierax fringillarius|Black-thighed Falconet
bltgro1|Pheucticus tibialis|Black-thighed Grosbeak
bltant2|Myrmophylax atrothorax|Black-throated Antbird
bltant3|Frederickena viridis|Black-throated Antshrike
bltapa1|Apalis jacksoni|Black-throated Apalis
bltbab1|Stachyris nigricollis|Black-throated Babbler
bltbar1|Tricholaema melanocephala|Black-throated Barbet
btbwar|Setophaga caerulescens|Black-throated Blue Warbler
bltbob1|Colinus nigrogularis|Black-throated Bobwhite
bltcan1|Crithagra atrogularis|Black-throated Canary
bltcou1|Centropus leucogaster|Black-throated Coucal
bktflo1|Diglossa brunneiventris|Black-throated Flowerpiercer
btywar|Setophaga nigrescens|Black-throated Gray Warbler
btnwar|Setophaga virens|Black-throated Green Warbler
bltgro2|Saltator fuliginosus|Black-throated Grosbeak
bkther1|Phaethornis atrimentalis|Black-throated Hermit
blthon1|Caligavis subfrenata|Black-throated Honeyeater
bthhue1|Pteroptochos tarnii|Black-throated Huet-huet
bltjay1|Cyanolyca pumilo|Black-throated Jay
btmjay|Calocitta colliei|Black-throated Magpie-Jay
bltman1|Anthracothorax nigricollis|Black-throated Mango
bltmun1|Lonchura kelaarti|Black-throated Munia
bltpar1|Suthora nipalensis|Black-throated Parrotbill
hilpri1|Prinia atrogularis|Black-throated Prinia
bltsal1|Saltatricula atricollis|Black-throated Saltator
btstan1|Lanio aurantius|Black-throated Shrike-Tanager
bktspa|Amphispiza bilineata|Black-throated Sparrow
bltspi1|Synallaxis castanea|Black-throated Spinetail
bltsun1|Aethopyga saturata|Black-throated Sunbird
bltthi1|Asthenes harterti|Black-throated Thistletail
datthr1|Turdus atrogularis|Black-throated Thrush
blttit2|Aegithalos concinnus|Black-throated Tit
btttyr1|Hemitriccus granadensis|Black-throated Tody-Tyrant
blttro2|Trogon rufus|Black-throated Trogon
btweye1|Platysteira peltata|Black-throated Wattle-eye
bltwre1|Pheugopedius atrogularis|Black-throated Wren
btwbab1|Turdinus atrigularis|Black-throated Wren-Babbler
bkvori|Icterus wagleri|Black-vented Oriole
bkwvir|Vireo altiloquus|Black-whiskered Vireo
blwbis1|Euplectes hordeaceus|Black-winged Bishop
bkwcus1|Lalage melaschistos|Black-winged Cuckooshrike
bwfshr2|Hemipus hirundinaceus|Black-winged Flycatcher-shrike
bwgdov1|Metriopelia melanoptera|Black-winged Ground Dove
bkskit1|Elanus caeruleus|Black-winged Kite
blwlap1|Vanellus melanopterus|Black-winged Lapwing
blwlov1|Agapornis taranta|Black-winged Lovebird
blwmon1|Monarcha frater|Black-winged Monarch
blwori1|Oriolus nigripennis|Black-winged Oriole
bkwpet|Pterodroma nigripennis|Black-winged Petrel
blwsal1|Saltator atripennis|Black-winged Saltator
bkwsti|Himantopus himantopus|Black-winged Stilt
bkbwar|Setophaga fusca|Blackburnian Warbler
blabab2|Turdoides reinwardtii|Blackcap Babbler
blaill1|Illadopsis cleaveri|Blackcap Illadopsis
blaant4|Cercomacroides nigrescens|Blackish Antbird
blanig1|Nyctipolus nigrescens|Blackish Nightjar
blaoys1|Haematopus ater|Blackish Oystercatcher
blapew1|Contopus nigrescens|Blackish Pewee
blarai1|Pardirallus nigricans|Blackish Rail
blatap1|Scytalopus latrans|Blackish Tapaculo
blbsee3|Amaurospiza moesta|Blackish-blue Seedeater
blgant2|Thamnophilus nigrocinereus|Blackish-gray Antshrike
blhspi1|Synallaxis tithys|Blackish-headed Spinetail
bkpwar|Setophaga striata|Blackpoll Warbler
blaplo1|Vanellus armatus|Blacksmith Lapwing
slathr3|Turdus subalaris|Blacksmith Thrush
blacks1|Oenanthe melanura|Blackstart
blfowl1|Ketupa blakistoni|Blakiston's Fish-Owl
blasno1|Montifringilla blanfordi|Blanford's Snowfinch
blcwoo4|Celeus flavescens|Blond-crested Woodpecker
blophe1|Ithaginis cruentus|Blood Pheasant
blubun|Cyanocompsa parellina|Blue Bunting
blubus1|Eupodotis caerulescens|Blue Bustard
blucou1|Coua caerulea|Blue Coua
blucra2|Anthropoides paradiseus|Blue Crane
bludac1|Dacnis cayana|Blue Dacnis
blufin1|Rhopospina caerulescens|Blue Finch
blugrb1|Passerina caerulea|Blue Grosbeak
blgdov1|Claravis pretiosa|Blue Ground Dove
blujay|Cyanocitta cristata|Blue Jay
blujeb1|Ptilorrhoa caerulescens|Blue Jewel-babbler
yellow5|Ceuthmochares aereus|Blue Malkoha
blumoc|Melanotis caerulescens|Blue Mockingbird
blupit1|Hydrornis cyaneus|Blue Pitta
burthr|Monticola solitarius|Blue Rock-Thrush
blusee1|Amaurospiza concolor|Blue Seedeater
bluvan3|Cyanolanius madagascarinus|Blue Vanga
blwthr1|Myophonus caeruleus|Blue Whistling-Thrush
babtan1|Tangara vassorii|Blue-and-black Tanager
bawfly2|Cyanoptila cyanomelana|Blue-and-white Flycatcher
bawmoc1|Melanotis hypoleucus|Blue-and-white Mockingbird
bawswa1|Pygochelidon cyanoleuca|Blue-and-white Swallow
baymac|Ara ararauna|Blue-and-yellow Macaw
baytan3|Rauenia bonariensis|Blue-and-yellow Tanager
blbcon1|Conirostrum sitticolor|Blue-backed Conebill
blbman1|Chiroxiphia pareola|Blue-backed Manakin
blbtan2|Cyanicterus cyanicterus|Blue-backed Tanager
blbpit1|Erythropitta arquata|Blue-banded Pitta
blbtou1|Aulacorhynchus coeruleicinctis|Blue-banded Toucanet
bbbeat1|Nyctyornis athertoni|Blue-bearded Bee-eater
blbpar4|Triclaria malachitacea|Blue-bellied Parrot
bubcur1|Crax alberti|Blue-billed Curassow
gramal1|Malimbus nitens|Blue-billed Malimbe
blbgra1|Volatinia jacarina|Blue-black Grassquit
bubgro1|Cyanoloxia cyanoides|Blue-black Grosbeak
bbbeat2|Merops variegatus|Blue-breasted Bee-eater
blbkin4|Halcyon malimbica|Blue-breasted Kingfisher
rebpit1|Erythropitta erythrogaster|Blue-breasted Pitta
blbqua1|Synoicus chinensis|Blue-breasted Quail
bucifr1|Ifrita kowaldi|Blue-capped Ifrita
bucmot1|Momotus coeruliceps|Blue-capped Motmot
bcrthr1|Monticola cinclorhyncha|Blue-capped Rock-Thrush
blctan2|Sporathraupis cyanocephala|Blue-capped Tanager
bcbeat1|Merops persicus|Blue-cheeked Bee-eater
bucjac1|Galbula cyanicollis|Blue-cheeked Jacamar
blcpar2|Amazona dufresniana|Blue-cheeked Parrot
blchum1|Polyerata amabilis|Blue-chested Hummingbird
bucsap1|Chlorestes notata|Blue-chinned Sapphire
blcchl1|Chlorophonia occipitalis|Blue-crowned Chlorophonia
bchpar1|Loriculus galgulus|Blue-crowned Hanging-Parrot
blcman1|Lepidothrix coronata|Blue-crowned Manakin
bucpar|Thectocercus acuticaudatus|Blue-crowned Parakeet
blctro1|Trogon curucui|Blue-crowned Trogon
blebar1|Psilopogon duvaucelii|Blue-eared Barbet
blekin1|Alcedo meninting|Blue-eared Kingfisher
blfhon1|Entomyzon cyanotis|Blue-faced Honeyeater
blfmal1|Phaenicophaeus viridirostris|Blue-faced Malkoha
blfpar3|Erythrura trichroa|Blue-faced Parrotfinch
bfoboo|Sula nebouxii|Blue-footed Booby
blffly1|Cyornis hoevelli|Blue-fronted Flycatcher
bufpar1|Touit dilectissimus|Blue-fronted Parrotlet
blfred1|Phoenicurus frontalis|Blue-fronted Redstart
blfrob1|Cinclidium frontale|Blue-fronted Robin
buggna|Polioptila caerulea|Blue-gray Gnatcatcher
bugnod|Anous ceruleus|Blue-gray Noddy
bugrob1|Peneothello cyanus|Blue-gray Robin
grasal3|Saltator coerulescens|Blue-gray Saltator
bugtan|Thraupis episcopus|Blue-gray Tanager
blhcou2|Centropus monachus|Blue-headed Coucal
bhcfly1|Trochocercus nitens|Blue-headed Crested-Flycatcher
blhfan1|Rhipidura cyaniceps|Blue-headed Fantail
buhmac1|Primolius couloni|Blue-headed Macaw
blhpar1|Pionus menstruus|Blue-headed Parrot
blhpit1|Hydrornis baudii|Blue-headed Pitta
buhvir|Vireo solitarius|Blue-headed Vireo
bhwdov1|Turtur brehmeri|Blue-headed Wood-Dove
immant1|Hafferia immaculata|Blue-lored Antbird
blnchl1|Chlorophonia cyanea|Blue-naped Chlorophonia
blnmou1|Urocolius macrourus|Blue-naped Mousebird
blnpit1|Hydrornis nipalensis|Blue-naped Pitta
blntan1|Stilpnia cyanicollis|Blue-necked Tanager
blrman1|Lepidothrix isidorei|Blue-rumped Manakin
blrpar1|Psittinus cyanurus|Blue-rumped Parrot
blrpit1|Hydrornis soror|Blue-rumped Pitta
bsrcha1|Cossypha cyanocampter|Blue-shouldered Robin-Chat
bswdov1|Turtur afer|Blue-spotted Wood-Dove
btbeat1|Merops philippinus|Blue-tailed Bee-eater
blteme1|Chlorostilbon mellisugus|Blue-tailed Emerald
buttro1|Trogon comptus|Blue-tailed Trogon
bltbar2|Psilopogon asiaticus|Blue-throated Barbet
btbeat2|Merops viridis|Blue-throated Bee-eater
btbsun2|Cyanomitra cyanolaema|Blue-throated Brown Sunbird
butfly1|Cyornis rubeculoides|Blue-throated Flycatcher
bltgol1|Chlorestes eliciae|Blue-throated Goldentail
bltmot1|Aspatha gularis|Blue-throated Motmot
buthum|Lampornis clemenciae|Blue-throated Mountain-gem
butpig1|Pipile cumanensis|Blue-throated Piping-Guan
blwkoo1|Dacelo leachii|Blue-winged Kookaburra
blwlau1|Trochalopteron squamatum|Blue-winged Laughingthrush
blwlea1|Chloropsis cochinchinensis|Blue-winged Leafbird
buwmac1|Primolius maracana|Blue-winged Macaw
blwmin1|Actinodura cyanouroptera|Blue-winged Minla
bwmtan1|Anisognathus somptuosus|Blue-winged Mountain Tanager
blwpit1|Pitta moluccensis|Blue-winged Pitta
buwtea|Spatula discors|Blue-winged Teal
buwwar|Vermivora cyanoptera|Blue-winged Warbler
blueth|Luscinia svecica|Bluethroat
bluflo1|Diglossa caerulescens|Bluish Flowerpiercer
blfjac1|Galbula cyanescens|Bluish-fronted Jacamar
blsant1|Thamnomanes schistogynus|Bluish-slate Antshrike
blwwar1|Acrocephalus concinens|Blunt-winged Warbler
javfro2|Batrachostomus affinis|Blyth's Frogmouth
blyhor1|Rhyticeros plicatus|Blyth's Hornbill
blylew1|Phylloscopus reguloides|Blyth's Leaf Warbler
blypaf1|Terpsiphone affinis|Blyth's Paradise-Flycatcher
blypip1|Anthus godlewskii|Blyth's Pipit
blrwar1|Acrocephalus dumetorum|Blyth's Reed Warbler
bobfly1|Megarynchus pitangua|Boat-billed Flycatcher
bobher1|Cochlearius cochlearius|Boat-billed Heron
botgra|Quiscalus major|Boat-tailed Grackle
boboli|Dolichonyx oryzivorus|Bobolink
bograi1|Rallus semiplumbeus|Bogota Rail
bohwax|Bombycilla garrulus|Bohemian Waxwing
bokmak1|Telophorus zeylonus|Bokmakierie
bostib1|Mixornis bornensis|Bold-striped Tit-Babbler
bolbla1|Oreopsar bolivianus|Bolivian Blackbird
rnbfin1|Atlapetes rufinucha|Bolivian Brushfinch
bolear1|Tarphonomus harterti|Bolivian Earthcreeper
bolrec1|Syndactyla striata|Bolivian Recurvebill
bolsla1|Thamnophilus sticturus|Bolivian Slaty-Antshrike
boltap1|Scytalopus bolivianus|Bolivian Tapaculo
boltyr1|Zimmerius bolivianus|Bolivian Tyrannulet
bongul|Chroicocephalus philadelphia|Bonaparte's Gull
booeag1|Hieraaetus pennatus|Booted Eagle
boowar1|Iduna caligata|Booted Warbler
borchi2|Poecile hudsonicus|Boreal Chickadee
borowl|Aegolius funereus|Boreal Owl
banpit4|Hydrornis schwaneri|Bornean Banded-Pitta
borbar1|Psilopogon eximius|Bornean Barbet
bobfly2|Cyornis superbus|Bornean Blue Flycatcher
borbri1|Pityriasis gymnocephala|Bornean Bristlehead
bogcuc1|Carpococcyx radiceus|Bornean Ground-Cuckoo
borstu1|Urosphena whiteheadi|Bornean Stubtail
bortre1|Dendrocitta cinerascens|Bornean Treepie
borwhi1|Pachycephala hypoxantha|Bornean Whistler
bowbab1|Ptilocichla leucogrammica|Bornean Wren-Babbler
botspa|Peucaea botterii|Botteri's Sparrow
bouwre1|Campylorhynchus jocosus|Boucard's Wren
bowsht1|Colluricincla boweri|Bower's Shrikethrush
brakit1|Haliastur indus|Brahminy Kite
brasta1|Sturnia pagodarum|Brahminy Starling
brambl|Fringilla montifringilla|Brambling
brcfly1|Myiophobus fasciatus|Bran-colored Flycatcher
brant|Branta bernicla|Brant
bratap1|Scytalopus novacapitalis|Brasilia Tapaculo
brbtan1|Tangara desmaresti|Brassy-breasted Tanager
brarub1|Clytolaema rubricauda|Brazilian Ruby
bratan1|Ramphocelus bresilius|Brazilian Tanager
bratea1|Amazonetta brasiliensis|Brazilian Teal
bratin1|Crypturellus strigulosus|Brazilian Tinamou
brebla|Euphagus cyanocephalus|Brewer's Blackbird
brespa|Spizella breweri|Brewer's Sparrow
